('DSB_INTERRUPT_2_B', '0x71D28', '')
('DSB_INTERRUPT_0_C', '0x72B28', '')
('DSB_INTERRUPT_1_C', '0x72C28', '')
('DSB_INTERRUPT_2_C', '0x72D28', '')
('DSB_INTERRUPT_0_D', '0x73B28', '')
('DSB_INTERRUPT_1_D', '0x73C28', '')
('DSB_INTERRUPT_2_D', '0x73D28', '')
('DSB_CURRENT_HEAD_PTR_0_A', '0x70B2C', '')
('DSB_CURRENT_HEAD_PTR_1_A', '0x70C2C', '')
('DSB_CURRENT_HEAD_PTR_2_A', '0x70D2C', '')
('DSB_CURRENT_HEAD_PTR_0_B', '0x71B2C', '')
('DSB_CURRENT_HEAD_PTR_1_B', '0x71C2C', '')
('DSB_CURRENT_HEAD_PTR_2_B', '0x71D2C', '')
('DSB_CURRENT_HEAD_PTR_0_C', '0x72B2C', '')
('DSB_CURRENT_HEAD_PTR_1_C', '0x72C2C', '')
('DSB_CURRENT_HEAD_PTR_2_C', '0x72D2C', '')
('DSB_CURRENT_HEAD_PTR_0_D', '0x73B2C', '')
('DSB_CURRENT_HEAD_PTR_1_D', '0x73C2C', '')
('DSB_CURRENT_HEAD_PTR_2_D', '0x73D2C', '')
('DSB_RM_TIMEOUT_0_A', '0x70B30', '')
('DSB_RM_TIMEOUT_1_A', '0x70C30', '')
('DSB_RM_TIMEOUT_2_A', '0x70D30', '')
('DSB_RM_TIMEOUT_0_B', '0x71B30', '')
('DSB_RM_TIMEOUT_1_B', '0x71C30', '')
('DSB_RM_TIMEOUT_2_B', '0x71D30', '')
('DSB_RM_TIMEOUT_0_C', '0x72B30', '')
('DSB_RM_TIMEOUT_1_C', '0x72C30', '')
('DSB_RM_TIMEOUT_2_C', '0x72D30', '')
('DSB_RM_TIMEOUT_0_D', '0x73B30', '')
('DSB_RM_TIMEOUT_1_D', '0x73C30', '')
('DSB_RM_TIMEOUT_2_D', '0x73D30', '')
('DSB_RMTIMEOUTREG_CAPTURE_0_A', '0x70B34', '')
('DSB_RMTIMEOUTREG_CAPTURE_1_A', '0x70C34', '')
('DSB_RMTIMEOUTREG_CAPTURE_2_A', '0x70D34', '')
('DSB_RMTIMEOUTREG_CAPTURE_0_B', '0x71B34', '')
('DSB_RMTIMEOUTREG_CAPTURE_1_B', '0x71C34', '')
('DSB_RMTIMEOUTREG_CAPTURE_2_B', '0x71D34', '')
('DSB_RMTIMEOUTREG_CAPTURE_0_C', '0x72B34', '')
('DSB_RMTIMEOUTREG_CAPTURE_1_C', '0x72C34', '')
('DSB_RMTIMEOUTREG_CAPTURE_2_C', '0x72D34', '')
('DSB_RMTIMEOUTREG_CAPTURE_0_D', '0x73B34', '')
('DSB_RMTIMEOUTREG_CAPTURE_1_D', '0x73C34', '')
('DSB_RMTIMEOUTREG_CAPTURE_2_D', '0x73D34', '')
('DSB_PMCTRL_0_A', '0x70B38', '')
('DSB_PMCTRL_1_A', '0x70C38', '')
('DSB_PMCTRL_2_A', '0x70D38', '')
('DSB_PMCTRL_0_B', '0x71B38', '')
('DSB_PMCTRL_1_B', '0x71C38', '')
('DSB_PMCTRL_2_B', '0x71D38', '')
('DSB_PMCTRL_0_C', '0x72B38', '')
('DSB_PMCTRL_1_C', '0x72C38', '')
('DSB_PMCTRL_2_C', '0x72D38', '')
('DSB_PMCTRL_0_D', '0x73B38', '')
('DSB_PMCTRL_1_D', '0x73C38', '')
('DSB_PMCTRL_2_D', '0x73D38', '')
('DSB_PMCTRL_2_0_A', '0x70B3C', '')
('DSB_PMCTRL_2_1_A', '0x70C3C', '')
('DSB_PMCTRL_2_2_A', '0x70D3C', '')
('DSB_PMCTRL_2_0_B', '0x71B3C', '')
('DSB_PMCTRL_2_1_B', '0x71C3C', '')
('DSB_PMCTRL_2_2_B', '0x71D3C', '')
('DSB_PMCTRL_2_0_C', '0x72B3C', '')
('DSB_PMCTRL_2_1_C', '0x72C3C', '')
('DSB_PMCTRL_2_2_C', '0x72D3C', '')
('DSB_PMCTRL_2_0_D', '0x73B3C', '')
('DSB_PMCTRL_2_1_D', '0x73C3C', '')
('DSB_PMCTRL_2_2_D', '0x73D3C', '')
('DSB_PF_LN_LOWER_0_A', '0x70B40', '')
('DSB_PF_LN_LOWER_1_A', '0x70C40', '')
('DSB_PF_LN_LOWER_2_A', '0x70D40', '')
('DSB_PF_LN_LOWER_0_B', '0x71B40', '')
('DSB_PF_LN_LOWER_1_B', '0x71C40', '')
('DSB_PF_LN_LOWER_2_B', '0x71D40', '')
('DSB_PF_LN_LOWER_0_C', '0x72B40', '')
('DSB_PF_LN_LOWER_1_C', '0x72C40', '')
('DSB_PF_LN_LOWER_2_C', '0x72D40', '')
('DSB_PF_LN_LOWER_0_D', '0x73B40', '')
('DSB_PF_LN_LOWER_1_D', '0x73C40', '')
('DSB_PF_LN_LOWER_2_D', '0x73D40', '')
('DSB_PF_LN_UPPER_0_A', '0x70B44', '')
('DSB_PF_LN_UPPER_1_A', '0x70C44', '')
('DSB_PF_LN_UPPER_2_A', '0x70D44', '')
('DSB_PF_LN_UPPER_0_B', '0x71B44', '')
('DSB_PF_LN_UPPER_1_B', '0x71C44', '')
('DSB_PF_LN_UPPER_2_B', '0x71D44', '')
('DSB_PF_LN_UPPER_0_C', '0x72B44', '')
('DSB_PF_LN_UPPER_1_C', '0x72C44', '')
('DSB_PF_LN_UPPER_2_C', '0x72D44', '')
('DSB_PF_LN_UPPER_0_D', '0x73B44', '')
('DSB_PF_LN_UPPER_1_D', '0x73C44', '')
('DSB_PF_LN_UPPER_2_D', '0x73D44', '')
('DSB_BUFRPT_CNT_0_A', '0x70B48', '')
('DSB_BUFRPT_CNT_1_A', '0x70C48', '')
('DSB_BUFRPT_CNT_2_A', '0x70D48', '')
('DSB_BUFRPT_CNT_0_B', '0x71B48', '')
('DSB_BUFRPT_CNT_1_B', '0x71C48', '')
('DSB_BUFRPT_CNT_2_B', '0x71D48', '')
('DSB_BUFRPT_CNT_0_C', '0x72B48', '')
('DSB_BUFRPT_CNT_1_C', '0x72C48', '')
('DSB_BUFRPT_CNT_2_C', '0x72D48', '')
('DSB_BUFRPT_CNT_0_D', '0x73B48', '')
('DSB_BUFRPT_CNT_1_D', '0x73C48', '')
('DSB_BUFRPT_CNT_2_D', '0x73D48', '')
('DSB_CHICKEN_0_A', '0x70BF0', '')
('DSB_CHICKEN_1_A', '0x70CF0', '')
('DSB_CHICKEN_2_A', '0x70DF0', '')
('DSB_CHICKEN_0_B', '0x71BF0', '')
('DSB_CHICKEN_1_B', '0x71CF0', '')
('DSB_CHICKEN_2_B', '0x71DF0', '')
('DSB_CHICKEN_0_C', '0x72BF0', '')
('DSB_CHICKEN_1_C', '0x72CF0', '')
('DSB_CHICKEN_2_C', '0x72DF0', '')
('DSB_CHICKEN_0_D', '0x73BF0', '')
('DSB_CHICKEN_1_D', '0x73CF0', '')
('DSB_CHICKEN_2_D', '0x73DF0', '')
('PIPE_DSS_CTL1_PA', '0x78000', '')
('PIPE_DSS_CTL1_PB', '0x78200', '')
('PIPE_DSS_CTL1_PC', '0x78400', '')
('PIPE_DSS_CTL1_PD', '0x78600', '')
('PIPE_DSS_CTL2_PA', '0x78004', '')
('PIPE_DSS_CTL2_PB', '0x78204', '')
('PIPE_DSS_CTL2_PC', '0x78404', '')
('PIPE_DSS_CTL2_PD', '0x78604', '')
('DMC_DEBUG_1', '0x8F054', '')
('DMC_DEBUG_2', '0x8F058', '')
('DMC_DEBUG_3', '0x8F05C', '')
('DMC_DEBUG_4', '0x8F068', '')
('DMC_DEBUG_5', '0x8F070', '')
('HIP_INDEX_REG0', '0x1010A0', '')
('HIP_INDEX_REG1', '0x1010A4', '')
('TCSS_DISP_MAILBOX_IN_CMD', '0x161300', '')
('TCSS_DISP_MAILBOX_IN_DATA', '0x161304', '')
('TCSS_DISP_MAILBOX_OUT_CMD', '0x161308', '')
('TCSS_DISP_MAILBOX_OUT_DATA', '0x16130C', '')
('TCSS_DDI_STATUS_1', '0x161500', '')
('TCSS_DDI_STATUS_2', '0x161504', '')
('TCSS_DDI_STATUS_3', '0x161508', '')
('TCSS_DDI_STATUS_4', '0x16150C', '')
('PORT_TX_DFLEXPA1_FIA1', '0x163880', '')
('PORT_TX_DFLEXPA1_FIA2', '0x16E880', '')
('PORT_TX_DFLEXDPSP1_FIA1', '0x1638A0', '')
('PORT_TX_DFLEXDPSP1_FIA2', '0x16E8A0', '')
('GUC_HOST_INTR_IIR', '0x1901F0', '')
